ID,FIELD,RA,DEC,z_mean,AB115,AB150,AB200,AB277,AB356,AB410,AB444,AB606,AB814,AB105,AB125,AB160,galfit_FIELD,galfit_CATID,galfit_RA,galfit_DEC,galfit_F200W_MAG,galfit_F200W_MAG_ERR,galfit_F200W_RE,galfit_F200W_RE_ERR,galfit_F200W_N,galfit_F200W_N_ERR,galfit_F200W_Q,galfit_F200W_Q_ERR,galfit_F200W_PA,galfit_F200W_PA_ERR,galfit_F200W_FLAG,galfit_F356W_MAG,galfit_F356W_MAG_ERR,galfit_F356W_RE,galfit_F356W_RE_ERR,galfit_F356W_N,galfit_F356W_N_ERR,galfit_F356W_Q,galfit_F356W_Q_ERR,galfit_F356W_PA,galfit_F356W_PA_ERR,galfit_F356W_FLAG,FLUX_115,FLUX_150,FLUX_200,FLUX_277,FLUX_356,FLUX_410,FLUX_444,FLUX_606,FLUX_814,FLUX_105,FLUX_125,FLUX_140,FLUX_160
3661,1,214.9387327189411,52.954293849057635,0.6710230266949893,20.745653482638208,20.408970844530486,20.054008867534744,19.783627409785087,19.98259259141989,20.261686804619522,20.33062172145852,22.466908382383536,21.441667316406082,inf,20.695951664349494,20.439612076348787,b'       1',3892,214.9387327189411,52.954293849057635,20.401,0.0048,0.60827696,0.1085,2.9255,0.0092,0.5988,0.0012,-78.6733,0.1655,0,20.1734,0.0026,0.678663,0.1059,3.7593,0.0115,0.593,0.001,-81.6646,0.133,0,18270.002506937606,24912.175927795906,34545.895342692966,44314.824742715195,36894.61335578436,28531.544248161834,26776.34600871,3743.144966670931,9623.500504967382,0.0,19125.787856218445,20849.879978542464,24218.942128995655
3771,1,214.9357987240541,52.954586976324386,0.6781738570525508,22.102558071020987,21.984858682177684,21.80847205252079,21.617782373300678,21.83898258344214,22.10044159586652,22.13761942105035,23.01136939370094,22.430052606220563,inf,22.127827090016062,22.039803459147628,b'       1',4008,214.9357987240541,52.954586976324386,21.8096,0.001,0.477396,0.0176,1.6684,0.0022,0.3472,1e-04,-40.4171,0.0007,0,21.7686,0.0005,0.55583996,0.012,1.4835,0.0011,0.3024,1e-04,-45.7514,0.0005,0,5235.72432362732,5835.210495699502,6864.535874127945,8182.5195323810685,6674.319102097968,5245.940514302716,5069.349470013501,2267.003770866551,3872.3888192240406,0.0,5115.27708956728,4858.304592272752,5547.261208440259
3811,1,214.98871497415968,52.99059904691285,0.28412255198615266,19.091004221795824,18.850138313841537,18.68096669521764,18.899792191901536,19.260216339237573,18.973031509217705,19.106393588047183,19.91015332627233,19.43999241353206,inf,19.063003762798026,18.89773292996643,b'       1',4049,214.98871497415968,52.99059904691285,18.6607,0.0006,0.68082297,0.0271,1.3871,0.0029,0.7374,0.0006,-4.7906,0.1106,0,19.244,0.0006,0.67074597,0.0205,1.3664,0.0028,0.7491,0.0006,-2.8963013,0.1208,0,83868.39100885032,104699.51610029234,122352.63362235253,100019.1416649719,71765.12808429236,93494.78695147982,82688.01468681319,39440.160125480645,60813.92505731497,0.0,86059.43586558558,93835.40209070375,100209.0230157333
3936,1,215.01837557254532,53.00920774273014,0.6303227592326122,21.401260102355753,21.061290747920154,20.81017732529118,20.652233285806677,20.905143626665073,21.249674191720338,21.335070292525245,23.62760734933155,22.206721006246198,inf,21.35643752684436,21.09943693346063,b'       1',4178,215.01837557254532,53.00920774273014,20.3297,0.0072,1.224183,0.6723,8.0,0.0581,0.7005,0.002,-16.1139,0.2353,0,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,9988.400760724062,13661.038045500534,17215.87377847391,19911.624136356615,15774.025891210656,11484.982117269345,10616.268233334751,1285.1595868641,4756.763917227286,0.0,10409.38302682818,0.0,13189.405683492436
4025,1,214.94521316267955,52.95782814272673,0.7367275480723732,22.694589059095946,22.606839987548963,22.444199910730667,22.28230225610528,22.473551230803857,22.667514037023565,22.76883448773062,23.53383959825382,22.999532287086694,inf,22.709134528614392,22.63584744355648,b'       1',4271,214.94521316267955,52.95782814272673,22.4176,0.0015,0.099015,0.0079,2.2508,0.014,0.9429,0.0025,-67.2191,1.4505,0,22.4606,0.001,0.09074099,0.007,2.3009,0.0154,0.9765,0.0023,-78.0164,3.5122,0,3035.0397007048914,3290.5159856045866,3822.258329126787,4436.894452249109,3720.313238910503,3111.6761073034104,2834.433060450327,1401.0839584595815,2291.854724208916,0.0,2994.6508072579522,2785.80686360627,3203.7677295974586
4128,1,214.99850893102646,52.99512320853145,0.47379371101923007,23.63222987317148,23.476835189962173,23.401148543088695,23.427800497801474,23.833287007558113,23.997227608364597,24.06960144295675,24.544718420372988,23.950391382121786,inf,23.65012266978424,23.544520595097897,b'       1',4381,214.99850893102646,52.99512320853145,23.4288,0.0015,0.38683498,0.0194,1.015,0.0027,0.2007,1e-04,29.7798,0.002,0,23.8718,0.0003,0.37863898,0.0023,0.903,0.0003,0.2051,0.0,30.190498,1e-04,0,1279.6996487126435,1476.6104037854536,1583.2175039792583,1544.826820649466,1063.371942214686,914.3426047692842,855.3806523268203,552.2206360522458,954.648395909698,0.0,1258.7831826005713,1286.7590952112412,1387.3682836611601
4293,1,214.99193721618252,52.991113732653645,0.4393286915186756,23.12082675998942,22.95930455282656,22.840330748610583,22.893791216181135,23.308832372185968,23.46012829264175,23.538953919705634,24.001220113064353,23.433636594466797,inf,23.144856081055337,23.052059840683153,b'       1',4551,214.99193721618252,52.991113732653645,22.8835,0.0053,0.43830597,0.1158,0.8715,0.0154,0.1968,0.0016,82.126495,0.1257,0,23.3295,,0.436854,,0.9323,,0.193,,81.9759,,0,2049.6008664951496,2378.363213052775,2653.7970107113983,2526.2918064707433,1723.7213114895014,1499.5076403772039,1394.4997223027688,910.9865285421821,1536.545277651518,0.0,2004.7377462553359,2237.984579844809,2183.614973678083
4682,1,214.94791239535442,52.955782799448784,0.21738486439341065,21.562779279681152,21.47966627074161,21.443715724665093,21.86615979108032,22.296959866504775,22.429990317383186,22.55917770966139,22.091427003550677,21.756416651070985,inf,21.615158483695772,21.541507746379153,b'       1',4960,214.94791239535442,52.955782799448784,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,22.3625,0.0016,0.89036095,0.0596,0.7299,0.0036,0.265,0.0005,-26.4337,0.0476,0,8607.723106077785,9292.519726466595,9605.36140833483,6509.326916524146,4377.39818388307,3872.610985083049,3438.1824260633643,5289.677545267295,7201.672033479513,0.0,8202.318072743608,8324.356743884377,8778.026779837488
4769,1,215.0117619422718,53.00098042474476,0.8955032398912626,23.311338231645877,23.154698591534636,22.87705376251713,22.667164603976527,22.613230868187763,22.736272524341736,22.887751118848875,24.755713096887742,23.833281855305973,inf,23.284487952998315,23.20134100777836,b'       1',5050,215.0117619422718,53.00098042474476,22.8648,0.0024,0.122072995,0.0165,2.5498,0.0198,0.653,0.0025,80.5149,0.2759,0,22.6238,0.0013,0.10520399,0.0094,3.0134,0.0215,0.6309,0.0019,77.0518,0.1928,0,1719.7475813919027,1986.6463486513312,2565.5382558541314,3112.677729474023,3271.204181728117,2920.7271670916684,2540.3850744538477,454.6893282442899,1063.3769883514356,0.0,1762.8072127014022,1881.946752949376,1903.1087099176646
4785,1,215.0085172141635,52.99732905352842,0.8728379880592845,20.777983750271602,20.368692728898004,19.907190822805724,19.54982444958327,19.461337815537348,19.50969360994936,19.708213159958675,23.690806538394583,21.885710941279356,inf,20.71598790740235,20.376587866588952,b'       1',5066,215.0085172141635,52.99732905352842,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,19.3978,0.0006,0.256293,0.0118,4.765,0.0088,0.6569,0.0006,49.038498,0.0633,0,17733.991660164626,25853.712107659463,39547.92217736623,54962.97351561626,59630.00884772231,57032.51928713701,47502.31070864145,1212.4878200964677,6393.160735158227,0.0,18776.07611021972,22401.31132175365,25666.39379965136
4915,1,214.95729011214647,52.9617861282046,0.3841326558482611,22.676043073813503,22.615792918374694,22.572099059434976,22.6752759688721,23.18651084988584,23.332263284343437,23.368965137240615,22.80943681085207,22.70385831647279,inf,22.658377447470045,22.650911722280274,b'       1',5199,214.95729011214647,52.9617861282046,22.6083,0.0015,0.301041,0.0202,0.8419,0.0045,0.3024,0.0006,55.5978,0.0537,0,23.2163,0.0014,0.296907,0.0217,0.8378,0.0057,0.3134,0.0008,55.0542,0.0699,0,3087.3279912975686,3263.494105778357,3397.507125393805,3089.5100511601518,1929.2817674285684,1686.9207731245385,1630.8497264218809,2730.3937154719483,3009.2389427168982,0.0,3137.971688845182,3207.52978343352,3159.6233240519955
5026,1,215.00824351053507,52.99806210029555,0.8763293849682656,22.969418470820926,22.834759163680136,22.6446874775449,22.51103351460171,22.53429162926274,22.662244696035376,22.834844115094654,24.44801453064795,23.403752770392312,inf,22.94701247573969,22.79941258187025,b'       1',5313,215.00824351053507,52.99806210029555,22.876,0.0039,0.254538,0.0573,2.1733,0.0161,0.5167,0.0026,-78.754196,0.2506,0,22.7025,0.0061,0.266931,0.0966,2.7085,0.0357,0.5535,0.0039,-73.7517,0.3598,0,2356.3110053914525,2667.450288585586,3177.7886458343664,3594.07051934647,3517.8988519861864,3126.814531240369,2667.2415870526406,603.6624857831191,1579.4245776332025,0.0,2405.442664895769,2533.619265871797,2755.71923262992
5273,1,215.0063758227957,52.99478932471364,0.2668310881229923,23.662365971892502,23.543088377607603,23.480995420439797,23.78052237327281,24.209687747277762,24.40380866095616,24.426639795575614,24.114493726491638,23.74208440945348,inf,23.643364697232833,23.60838779972457,b'       1',5573,215.0063758227957,52.99478932471364,23.7557,0.0109,0.371061,0.1964,0.9481,0.021,0.6928,0.0074,89.1994,1.2856,0,24.6193,0.0156,0.314226,0.2617,0.7875,0.0421,0.7269,0.0147,87.8174,2.739,0,1244.6682496745182,1389.1995979753567,1470.9632812052546,1116.32602779882,751.8390883808377,628.7478827461692,615.6644566631423,820.7341594614132,1156.5548554931465,0.0,1266.6426900726626,1258.4214509009548,1308.1118506596763
5384,1,215.00791613262686,52.99484165622718,0.7303843517178832,22.776794228587832,22.592892397277986,22.449317643196025,22.307014707627886,22.467377477635857,22.74301691148332,22.814564652709997,23.875383197525174,23.11786363186483,inf,22.734893015255853,22.666643324712346,b'       1',5758,215.00791613262686,52.99484165622718,22.456,0.0051,0.27637202,0.0698,1.4953,0.0118,0.8549,0.0041,4.9664,1.1935,0,22.5375,0.0013,0.36038998,0.023,0.8132,0.0042,0.4151,0.0007,23.924797,0.0767,0,2813.7292712043295,3333.059304800426,3804.2841051036035,4337.046883989695,3741.5280801190042,2902.640398469858,2717.528697001205,1022.9318970616887,2055.202157897584,0.0,2924.4405280461183,2994.693106443325,3114.172534495351
5796,1,214.99864905923172,52.98536338727197,0.6503494316278619,23.465699300224948,23.4243707900588,23.31124807266003,23.38225937885899,23.648870491559038,23.92076491083474,24.014552723338486,24.174369135179365,23.667530431897553,inf,23.52468387597289,23.464297657415347,b'       1',6405,214.99864905923172,52.98536338727197,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,24.2066,0.0029,0.33225298,0.0538,0.6511,0.0097,0.3453,0.0015,7.0042,0.1608,1,1491.833241154174,1549.71445509579,1719.8903942915879,1611.002626441008,1260.2357731662305,981.0565364222655,899.8682122182993,776.6982845044985,1238.7618650185264,0.0,1412.9488803307122,1186.6205926839614,1493.760382957177
5809,1,215.00031171698905,52.985093761764716,0.16646228988310685,20.244785661939336,20.166313998120906,20.101685057748128,20.589899377246972,20.936379914727844,21.128141541450287,21.245609836649365,20.878028706762485,20.488494606504897,inf,20.2518552032005,20.179248913612142,b'       1',6418,215.00031171698905,52.985093761764716,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,20.7379,0.003,1.933209,0.2336,1.7234,0.0044,0.733,0.0011,60.372,0.1912,0,28979.156164360138,31151.17271694985,33061.76060485802,21088.23580278933,15326.678026661886,12845.274321475743,11528.055677506956,16172.922941793717,23152.727345468276,0.0,28791.07751048964,29144.470152105063,30782.25521294147
5839,1,215.0236578571494,53.002766313853236,0.467902744517255,22.554528976460034,22.407335293566785,22.339444558387456,22.41848625353716,22.82740073779238,22.9724836331306,23.049625366983975,23.332825815452235,22.821375505384545,inf,22.618429000033164,22.50865382905087,b'       1',6450,215.0236578571494,53.002766313853236,22.3537,0.0016,0.360822,0.0315,1.228,0.005,0.3717,0.0007,49.80481,0.0699,0,22.8356,0.0012,0.357162,0.0251,1.207,0.0048,0.3809,0.0006,48.906097,0.0636,0,3452.9350508395673,3954.266018252834,4209.419190429698,3913.861909058151,2685.5899614677387,2349.66824052317,2188.5166408228215,1686.0469884777187,2700.5349226735098,0.0,3255.580211169317,0.0,3601.956539304469
5956,1,215.0071810451458,52.990462326392326,0.5763996491333683,23.56276420524445,23.456068090373257,23.38958343561959,23.354113550253345,23.68210603932427,23.8965098415325,24.004548215003265,24.567425817590873,23.83206195100273,inf,23.60430284473153,23.531890450013677,b'       1',6575,215.0071810451458,52.990462326392326,23.3804,0.0063,0.237483,0.0861,2.6604,0.0271,0.7715,0.0045,44.1187,0.7509,0,23.6426,0.0044,0.257469,0.0655,2.6397,0.0221,0.7381,0.0035,41.8217,0.5137,0,1364.2511165668434,1505.1256738959692,1600.1718487450335,1653.3110938231835,1222.24307206894,1003.2197269655259,908.1983614016301,540.7912709893845,1064.5724418983393,0.0,1313.042738036879,1355.8633841257847,1403.601488136777
6398,1,214.99972720455855,52.982644826949034,0.7586431591544772,21.027121875566024,20.650450771447243,20.294249158590233,20.07596108251459,20.186420636921277,20.42503802961359,20.53170943567795,23.27355895921428,21.868396167550568,inf,20.994851260904447,20.710777253322025,b'       1',7038,214.99972720455855,52.982644826949034,20.191,0.0008,0.272412,0.0149,3.0897,0.0051,0.7243,0.0007,-24.8875,0.0989,0,20.1429,0.0004,0.24308999,0.0073,2.6573,0.0041,0.7169,0.0005,-26.3724,0.0718,0,14097.796905286647,19944.341021883178,27688.557870623586,33854.43474927457,30579.596124327163,24546.22937160729,22249.29353588926,1780.641194129937,6495.932941668309,0.0,14523.10561458935,16386.657827329705,18866.402636197952
6462,1,214.97077107577056,52.96176938406905,0.7339616131257313,21.132975361301796,20.69605632133326,20.213659805320443,19.81238581204017,19.886514561921732,20.067914201678306,20.171937963118697,23.36175075037113,22.074325913615194,inf,21.083424318584584,20.741159964775328,b'       1',7105,214.97077107577056,52.96176938406905,20.2912,0.0037,0.350631,0.0818,3.1058,0.0178,0.895,0.0032,-72.387695,1.0284,0,19.9693,0.001,0.339162,0.0206,4.2003,0.0085,0.519,0.0,-67.4883,0.0027,0,12788.212829998361,19123.944359804256,29821.952756646824,43156.44625061631,40308.271509512684,34106.27734515672,30990.23109181352,1641.722309353951,5373.653195784209,0.0,13385.36667310138,15598.542709906433,18345.772940613086
6511,1,214.9792366382104,52.96783612172614,0.36931007932825655,23.203372216105176,23.097256098590528,22.980678380182987,23.24710861154453,23.660520013674553,23.781276435756297,23.883663680687732,23.814787251771065,23.45534615525899,inf,23.305670448133263,23.23749904321344,b'       1',7156,214.9792366382104,52.96783612172614,23.0246,0.0046,0.412995,0.0716,1.161,0.008,0.5591,0.0022,-66.354095,0.3145,0,23.8011,0.0036,0.37559098,0.0303,0.8695,0.0086,0.54,0.0012,-63.061,0.0374,0,1899.5516796000754,2094.582933256211,2332.0005468421036,1824.5533025724262,1246.7862225898991,1115.5509893266076,1015.1600716607138,1081.6458772699536,1506.1268051159177,0.0,1728.7485177441813,1787.078555195834,1840.773623618683
7040,1,215.0202815490977,52.99406551786444,0.7229637894731165,21.390002927639497,21.070753592459806,20.707859290249743,20.490506386796163,20.56950308793795,20.82218533133258,20.92390112556361,23.23528094253092,22.179955701249334,inf,21.391769028257734,21.135362613167754,b'       1',7705,215.0202815490977,52.99406551786444,20.7491,0.0009,0.339699,0.0155,0.8169,0.0028,0.7957,0.0009,63.1733,0.2174,0,20.6333,1e-04,0.320532,0.0027,0.8302,0.0003,0.7968,1e-04,59.695198,0.0009,0,10092.501646747303,13542.491230065189,18917.17510641105,23109.866958015697,21488.137029624122,17026.51900409491,15503.849709185437,1844.5380691175287,4875.483819919695,0.0,10076.098137065577,11061.291897531688,12760.125761456267
7064,1,215.0068733234528,52.98467951736518,0.8840353841677868,23.08233030114338,22.83865432696836,22.61597327322548,22.521642703598527,22.497595295256477,22.63143797585596,22.749567979149518,25.095379806987452,23.711416105751894,inf,23.057051317889176,22.91233078679514,b'       1',7730,215.0068733234528,52.98467951736518,22.5014,0.0034,0.249012,0.0537,3.3379,0.0217,0.442,0.0014,56.5381,0.1217,0,22.4422,0.0016,0.215436,0.021,3.0097,0.0131,0.445,0.0011,57.2835,0.0837,0,2123.5763476972475,2657.8977481845363,3262.9520421475618,3559.122356527842,3638.8309664256126,3216.8055519829772,2885.1793046441285,332.5432042896513,1189.689305798402,0.0,2173.5992364251933,2378.679921851585,2483.520134532849
7119,1,214.9487099299627,52.943253700748826,0.5186146681463001,23.320208148656892,23.21233884013577,23.137134528106984,23.17102184877878,23.644233197087765,23.782072634827873,23.853902901956676,24.192964397261264,23.64174551026534,inf,23.415399192400606,23.299598580971796,b'       1',7787,214.9487099299627,52.943253700748826,23.216,0.0048,0.35451597,0.0869,1.1945,0.0118,0.5328,0.0025,-80.1557,0.3176,0,23.6714,0.0003,0.267438,0.0032,1.6444,0.0008,0.8459,0.0,-0.61660004,0.0105,0,1705.7553438901593,1883.9287072838872,2019.0458844881898,1957.0019594163066,1265.6298850113642,1114.7332261653708,1043.3711866019446,763.5091412560198,1268.5330768827243,0.0,1562.5730261190668,1600.9621729112819,1738.4434482813906
7167,1,214.95683820431253,52.949089727134904,0.6300872554670442,21.256905731456428,21.028430379028134,20.810744227813213,20.70134681293595,20.956853759383627,21.231292313465538,21.282331896395625,22.607374696061868,21.74333458280416,inf,21.24100377470249,21.074320313627542,b'       1',7836,214.95683820431253,52.949089727134904,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,11408.740644847296,14080.8168096709,17206.887088418815,19030.985345026882,15040.369169395088,11681.082052953925,11144.670722142939,3288.895855671131,7288.970069126281,0.0,11577.065491915586,12356.445784255557,13498.076170045904
7170,1,215.0309768091735,53.001110672091556,0.3034934082533933,21.81539879911286,21.680738538156657,21.57465822767732,21.866447485713913,22.316689150261503,22.39888474056098,22.48187965255776,22.58883720000167,22.16049332819414,inf,21.872433455246497,21.792427017961682,b'       1',7839,215.0309768091735,53.001110672091556,21.4691,0.0015,0.23202299,0.0235,3.3994,0.0103,0.7549,0.0012,4.024399,0.1824,0,22.2336,0.0015,0.215475,0.0208,3.3207,0.0117,0.7911,0.0014,7.8949013,0.2321,0,6820.881120060859,7721.551719689367,8514.060049629656,6507.602326034021,4298.5733306329585,3985.1631311385977,3691.884782586246,3345.5314741606076,4963.66735029061,0.0,6471.822803239913,0.0,6966.733421814433
7243,1,215.02548007453024,52.99635558094456,0.43699452480294376,20.830352358008177,20.60837515171463,20.47290252063424,20.521401383094087,20.925142975409365,21.084067450582943,21.05098878304215,21.805196236652854,21.22052376851162,inf,20.857029440250457,20.68953129082169,b'       1',7916,215.02548007453024,52.99635558094456,20.4465,0.001,0.63072896,0.0351,1.6528,0.0029,0.6291,0.0006,-75.7742,0.0818,0,20.8893,0.0009,0.636147,0.0307,1.6773,0.0026,0.6183,0.0005,-76.3175,0.0686,0,16898.924155720815,20732.41718653798,23487.6189069545,22461.535752506323,15486.126760860128,13377.44024635187,13791.277169942305,6885.278401373058,11797.513761135797,0.0,16488.768624690518,0.0,19239.221012673577
7314,1,215.01674828066345,52.99058824870078,0.7445184881038294,22.464174021506224,22.267448501696222,22.004131060523186,21.833819551794306,21.916279650870408,22.11439285420047,22.224322083588213,23.866813451447157,22.960288468380323,inf,22.48623158378389,22.326254308076784,b'       1',7991,215.01674828066345,52.99058824870078,21.9236,0.0014,0.347007,0.0294,2.1712,0.0069,0.3029,0.0006,52.204903,0.0506,0,21.8838,0.0011,0.32359198,0.0225,2.012,0.0058,0.2838,0.0005,51.46341,0.0387,0,3752.5837310665315,4498.0118921817775,5732.546362205289,6706.133261250283,6215.672728536124,5178.963596434066,4680.27278861114,1031.0378752636818,2376.20886972192,0.0,3677.116304359732,3825.0285815475318,4260.869929150952
7324,1,215.02670288078485,52.99702807407503,0.22828012578993626,21.82199890348462,21.70800935921364,21.631222249678466,22.06519284245621,22.39745722209287,22.48176753833534,22.577397758299853,22.537431882601794,22.10451822070038,inf,21.89058571408576,21.80057538351077,b'       1',8001,215.02670288078485,52.99702807407503,21.5576,0.0025,0.414573,0.0585,2.2462,0.0086,0.6624,0.0015,-30.4741,0.1923,0,22.2581,0.0038,0.42668098,0.0976,3.1625,0.019,0.6798,0.0021,-30.1185,0.2538,0,6779.543296088998,7530.022195242734,8081.85585256399,5419.046317516283,3990.4062421650374,3692.2660300394737,3380.9667262346634,3507.73880269077,5226.280459794539,0.0,6364.52086178201,0.0,6914.644337507657
7417,1,215.01412993143154,52.988115284038955,0.5825306519817275,23.079643257620344,22.85694393677284,22.67492484241715,22.56679930447595,22.860467148659872,23.06410096233791,23.121638661877597,24.21960649362,23.51570952242468,inf,23.16787646188979,22.94646951923496,b'       1',8098,215.01412993143154,52.988115284038955,22.7048,0.0016,0.33438,0.0196,0.5193,0.0038,0.1972,0.0005,80.1587,0.0364,0,22.8929,0.001,0.326658,0.013,0.4922,0.0031,0.2007,0.0005,80.1992,0.0314,0,2128.8384075065214,2613.4995237333765,3090.509358486554,3414.1317645785634,2605.032468047105,2159.531857025428,2048.0687698655615,745.0019380970556,1424.676271501036,0.0,1962.679630661738,2309.298718642074,2406.6458829115504
7540,1,214.98052126207864,52.9636817426683,0.7910564945523029,22.480408414609123,22.081175859027063,21.78910762187334,21.522488742947637,21.70077131359396,21.847003662978285,22.03517906950877,25.025772551447353,23.447384205326614,inf,22.46859059284511,22.151672373108315,b'       1',8223,214.98052126207864,52.9636817426683,21.7566,0.0013,0.096576,0.0079,4.3014,0.022,0.7278,0.0016,78.155106,0.2031,0,21.6796,0.0007,0.084461994,0.0064,4.8774,0.0177,0.7129,0.0015,77.5483,0.1766,0,3696.890899848872,5339.857362712307,6988.065246169521,8933.147456872486,7580.388682856705,6625.193007391088,5570.938603585609,354.56101292173423,1517.2121707766157,0.0,3737.349929073902,4316.360630456314,5004.158428825216
7657,1,215.02332103690588,52.99042311587941,0.21743992068016915,19.852996416389814,19.739354661868475,19.659956496691223,20.078980792213613,20.362709236515443,20.25409329570337,20.458849528696046,20.39376421035103,20.090683590271745,inf,19.916184021218314,19.818155976861973,b'       1',8345,215.02332103690588,52.99042311587941,19.6924,0.0007,0.763419,0.0247,1.1649,0.002,0.7078,0.0006,-72.5115,0.0912,0,20.4142,0.0007,0.733452,0.0262,1.1062,0.002,0.7064,0.0005,-75.4616,0.084,0,41572.049281121865,46159.185325974126,49661.221932406486,33760.407736478184,25996.585244187227,28731.78988053861,23793.60176637232,25263.546444377527,33398.4693742785,0.0,39221.69801259057,41831.01961536072,42927.69891086863
7700,1,214.97517555881257,52.95901930945971,0.3484509474436599,23.03876645387206,22.91008268071215,22.843491251651624,22.985356655001652,23.542301140459774,23.67685168650262,23.68853966049842,23.803487555615582,23.383683512321063,inf,23.051969799030122,22.97914449858021,b'       1',8391,214.97517555881257,52.95901930945971,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,2210.514756631218,2488.6677946581954,2646.0832236530655,2321.9739226097836,1390.207233255925,1228.1723770623805,1215.021983686933,1092.961786214825,1608.8908991924236,0.0,2183.7960714935693,2326.5414158719404,2335.297425620088
7701,1,215.00609562814935,52.98111571373699,0.4896492943833454,22.598575115692817,22.45522793948368,22.39668736019712,22.463335914337186,22.84542286117106,23.027573138550302,23.071217887296726,23.413036027975803,22.867843388636928,inf,22.626649976661888,22.50739691033389,b'       1',8392,215.00609562814935,52.98111571373699,22.6726,0.0025,0.17538299,0.026,1.2341,0.0064,0.7938,0.0019,-14.272301,0.0019,0,23.1366,0.0036,0.167697,0.0382,1.3381,0.0196,0.8731,0.0057,-16.565498,1.7612,0,3315.659723007192,3783.6314281150403,3993.2367189514825,3755.481563435428,2641.37982000393,2233.4217675619693,2145.4225698105492,1565.9777559965185,2587.3944637002865,0.0,3231.022700822163,3437.2176058059654,3606.1288126158397
7799,1,215.01702390102557,52.988191110101,0.5753253869153492,22.05058873971459,21.707919934014228,21.424453034814285,21.269735501851763,21.555636786344152,21.774355164596393,21.82850657800755,23.56612154377165,22.71618165113118,inf,22.10969054455468,21.768117347365624,b'       1',8496,215.01702390102557,52.988191110101,21.3756,0.0008,0.166962,0.0091,2.1246,0.0052,0.5597,0.0008,-58.3116,0.0765,0,21.5429,0.0004,0.156471,0.0043,1.9342,0.0036,0.5488,0.0007,-57.7752,0.0579,0,5492.429664718957,7530.642420915386,9777.29651249202,11274.720882241676,8664.535500546863,7083.663691395794,6739.029675399664,1360.0390634674661,2975.27655150789,0.0,5201.442263946421,6155.386537455773,7124.478185766945
8164,1,214.97849569105767,52.95921923933417,0.8417061717159888,22.2294141829524,22.089735862993763,21.91094532322301,21.8022699186568,21.882495562485303,22.024761284206924,22.137998805205605,23.384450811013455,22.650590903719113,inf,22.21142627437657,22.17754206418775,b'       1',8873,214.97849569105767,52.95921923933417,21.7467,0.0025,0.409386,0.0537,1.8024,0.0065,0.9625,0.0022,62.0616,2.1761,0,21.8618,0.0013,0.351048,0.0266,1.5318,0.0048,0.8733,0.0014,70.111,0.4295,0,4658.3737174729185,5297.923156516469,6246.28607521133,6903.860899535332,6412.121972795073,5624.64978167242,5067.578418367709,1607.754284455915,3160.5570827130496,0.0,4736.194075950463,4910.806642990866,4886.334280717457
8331,1,215.00654465123424,52.98083536898088,0.8910312158559309,22.113771666232118,21.90666945407097,21.67252806753112,21.523249580566315,21.457449627422406,21.59126954753677,21.708064446855655,23.49009500922319,22.586777375288783,inf,22.064144332157852,21.97329391139753,b'       1',9049,215.00654465123424,52.98083536898088,21.5644,0.0028,0.434538,0.0645,2.0501,0.0076,0.4161,0.0009,48.5701,0.0806,0,21.3959,0.0023,0.385884,0.0456,2.4621,0.0085,0.4295,0.001,46.8649,0.0947,0,5181.927511929457,6270.9338326793595,7780.164381590206,8926.889681038077,9484.624660620493,8384.789825549966,7529.640149730982,1458.6866097972973,3351.884536171577,0.0,5424.282092363254,5743.764320344346,5897.696714269753
8461,1,215.0176918959533,52.9853441915969,0.29551037746299935,22.998122412577786,22.90284491314286,22.8463046742972,23.200047431094937,23.61827464469249,23.747968453693787,23.839193332911947,23.470045111211064,23.197962070625962,inf,23.07283345928556,23.01477091589255,b'       1',9184,215.0176918959533,52.9853441915969,-99.0,-99.0,-99.0,-99.0,-99.0,0.0,-99.0,-99.0,-99.0,-99.0,3,23.6864,0.0,0.24909599,0.0,0.6134,0.0,0.774,0.0,-20.5275,1e-04,0,2294.8327278814545,2505.313246846388,2639.235415335348,1905.3774784859838,1296.2540972170773,1150.303969641514,1057.6029823953327,1485.87390448776,1909.0406308507697,0.0,2142.2325618601644,2271.8092710080214,2259.9125484970705
